file,kind,op,metric,tie,line,src
2026-09-09_is-the-vol-cap-the-real-universe-clause-not-the-trend-leg_B.py,compare,>=,maxdd,PASS,247,"s[""MaxDD""] >= b[""MaxDD""]"
2026-09-09_is-the-vol-cap-the-real-universe-clause-not-the-trend-leg_B.py,compare,>,maxdd,FAIL,592,cap.dMaxDD_pp > 0
2026-09-09_name-level-fixed-effects_B.py,compare,>=,maxdd,PASS,173,"metrics(r)[""MaxDD""] >= metrics(base)[""MaxDD""]"
2026-09-09_name-level-fixed-effects_B.py,compare,>=,maxdd,PASS,184,"mr[""MaxDD""] >= 0.60 * ms[""MaxDD""]"
2026-09-09_name-level-fixed-effects_B.py,compare,>=,maxdd,PASS,566,"r[""MaxDD""] >= v2dd"
2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.py,compare,>=,maxdd,PASS,227,"m[""MaxDD""] >= 0.60 * ms[""MaxDD""]"
2026-09-09_name-the-CARRIER-that-survives-a-CHARACTERISTIC-MATCH_cloud.py,compare,>=,maxdd,PASS,216,"metrics(r)[""MaxDD""] >= metrics(b)[""MaxDD""]"
2026-09-09_pre-register-the-quantile-family-as-a-dial_cloud.py,compare,<=,maxdd,PASS,191,"abs(s[""MaxDD""]) <= 0.60 * abs(spy[""MaxDD""])"
2026-09-09_pre-register-the-quantile-family-as-a-dial_cloud.py,compare,>=,maxdd,PASS,185,"s[""MaxDD""] >= b[""MaxDD""]"
2026-09-09_price-the-14-breadth-files-on-their-own-books_B.py,compare,>=,maxdd,PASS,170,"row[""MaxDD""] >= v2_row[""MaxDD""]"
2026-09-09_price-the-14-breadth-files-on-their-own-books_B.py,compare,>=,maxdd,PASS,173,"row[""MaxDD""] >= 0.60 * spy_row[""MaxDD""]"
2026-09-09_price-the-14-breadth-files-on-their-own-books_cloud.py,compare,>=,maxdd,PASS,330,"m[""MaxDD""] >= mb[""MaxDD""]"
2026-09-09_price-the-14-breadth-files-on-their-own-books_cloud.py,compare,>=,maxdd,PASS,332,"m[""MaxDD""] >= 0.6 * ms[""MaxDD""]"
2026-09-09_price-the-DRAWDOWN-PATH-artefact-class_B.py,compare,<,maxdd,FAIL,352,"np.mean(stab[""MaxDD""]) < min(np.mean(stab[""Ulcer""]), np.mean(stab[""TUW""]))"
2026-09-09_price-the-DRAWDOWN-PATH-artefact-class_B.py,compare,>=,maxdd,PASS,448,"sub.full_MaxDD >= b[""full""][""MaxDD""]"
2026-09-09_price-the-DRAWDOWN-PATH-artefact-class_B.py,compare,>=,maxdd,PASS,463,"row.full_MaxDD >= b[""full""][""MaxDD""]"
2026-09-09_price-the-DRAWDOWN-PATH-artefact-class_B.py,compare,<=,maxdd,PASS,408,"sub.IS_MaxDD.abs() <= DD_CAP * abs(sIS[""MaxDD""])"
2026-09-09_price-the-DRAWDOWN-PATH-artefact-class_B.py,compare,>=,maxdd,PASS,491,"m[""full""][""MaxDD""] >= bl[""full""][""MaxDD""]"
2026-09-09_price-the-DRAWDOWN-PATH-artefact-class_B.py,compare,<=,maxdd,PASS,487,"abs(m[""full""][""MaxDD""]) <= DD_CAP * abs(sf[""MaxDD""])"
2026-09-09_price-the-DRAWDOWN-PATH-artefact-class_B.py,compare,in,maxdd,?,541,"""maxdd"" in low[c]"
2026-09-09_price-the-DRAWDOWN-PATH-artefact-class_B.py,compare,in,maxdd,?,544,"""maxdd"" in low[c]"
2026-09-09_price-the-OOS-LEG-of-4b-as-a-REDUNDANT-TEST-across-the-record_C.py,compare,<=,maxdd,PASS,352,"abs(b[""MaxDD""]) <= 0.60 * abs(s[""MaxDD""])"
2026-09-09_price-the-OOS-LEG-of-4b-as-a-REDUNDANT-TEST-across-the-record_C.py,compare,<=,maxdd,PASS,305,"abs(mdd) <= 0.60 * abs(SPY[""MaxDD""])"
2026-09-09_price-the-OOS-LEG-of-4b-as-a-REDUNDANT-TEST-across-the-record_C.py,compare,>=,maxdd,PASS,584,"b[""MaxDD""] >= base[""MaxDD""]"
2026-09-09_price-the-removal-of-the-daily-hard-exit_B.py,compare,>=,maxdd,PASS,282,"st[""MaxDD""] >= b_full[""MaxDD""]"
2026-09-09_price-the-removal-of-the-daily-hard-exit_B.py,compare,>=,maxdd,PASS,285,"st[""MaxDD""] >= 0.6 * spy_full[""MaxDD""]"
2026-09-09_publish-BOTH-beside-every-SELECTION-LEVEL-TIMING-split_cloud.py,compare,<=,maxdd,PASS,236,"abs(s[""MaxDD""]) <= 0.60 * abs(spy[""MaxDD""])"
2026-09-09_publish-BOTH-beside-every-SELECTION-LEVEL-TIMING-split_cloud.py,compare,>=,maxdd,PASS,230,"s[""MaxDD""] >= b[""MaxDD""]"
2026-09-09_put-DEGREES-OF-FREEDOM-beside-every-within-cell-t_cloud.py,compare,>=,maxdd,PASS,560,"m[""MaxDD""] >= mb[""MaxDD""]"
2026-09-09_put-DEGREES-OF-FREEDOM-beside-every-within-cell-t_cloud.py,compare,>=,maxdd,PASS,562,"m[""MaxDD""] >= 0.6 * ms[""MaxDD""]"
2026-09-09_restate-every-published-4a-count-against-the-LIVE-book_cloud.py,compare,>=,maxdd,PASS,199,sub.MaxDD.values >= bdd
2026-09-09_restate-idea-298s-MA-RESIDUAL-BAND-with-its-cadence-domain_C.py,compare,<=,maxdd,PASS,324,"abs(s[""MaxDD""]) <= 0.60 * abs(spy[""MaxDD""])"
2026-09-09_restate-idea-298s-MA-RESIDUAL-BAND-with-its-cadence-domain_C.py,compare,<,maxdd,FAIL,447,"abs(lv[""MaxDD""] - LIVE_PUB[2]) < BAR_LIVE"
2026-09-09_restate-idea-298s-MA-RESIDUAL-BAND-with-its-cadence-domain_C.py,compare,>=,maxdd,PASS,318,"s[""MaxDD""] >= b[""MaxDD""]"
2026-09-09_restate-the-13-ONE-SIDED-group-mean-controls-on-their-own-data_cloud.py,compare,>=,maxdd,PASS,651,"r.MaxDD >= mv2[""MaxDD""]"
2026-09-09_restate-the-13-ONE-SIDED-group-mean-controls-on-their-own-data_cloud.py,compare,>=,maxdd,PASS,654,"r.MaxDD >= 0.60 * ms[""MaxDD""]"
2026-09-09_restate-the-26-characteristic-files-under-the-SIGN-FLIP_cloud.py,compare,>=,maxdd,PASS,284,"m[""MaxDD""] >= mb[""MaxDD""]"
2026-09-09_restate-the-26-characteristic-files-under-the-SIGN-FLIP_cloud.py,compare,>=,maxdd,PASS,287,"m[""MaxDD""] >= 0.60 * ms[""MaxDD""]"
2026-09-09_stamp-every-committed-artefact-with-its-PANEL-VINTAGE_cloud.py,compare,>=,maxdd,PASS,163,"a[""MaxDD""] >= b[""MaxDD""]"
2026-09-09_stamp-every-committed-artefact-with-its-PANEL-VINTAGE_cloud.py,compare,>=,maxdd,PASS,168,"a[""MaxDD""] >= 0.60 * spy[""MaxDD""]"
2026-09-09_stop-summarising-the-DD-LEG-with-PATH-statistics_C.py,compare,<,maxdd,FAIL,1154,dg.dU_MaxDD.abs() < BAR_EXACT
2026-09-09_stop-summarising-the-DD-LEG-with-PATH-statistics_C.py,compare,<,maxdd,FAIL,1155,sh.dU_MaxDD.abs() < BAR_EXACT
2026-09-09_stop-summarising-the-DD-LEG-with-PATH-statistics_C.py,compare,>=,maxdd,PASS,426,"m[""MaxDD""] >= b[""MaxDD""]"
2026-09-09_stop-summarising-the-DD-LEG-with-PATH-statistics_C.py,compare,>=,maxdd,PASS,428,"m[""MaxDD""] >= 0.60 * s[""MaxDD""]"
2026-09-09_stop-summarising-the-DD-LEG-with-PATH-statistics_C.py,compare,<,maxdd,FAIL,889,"np.minimum(d_.dU_MaxDD.abs(), d_.dM_MaxDD.abs()) < BAR_RESTATED"
2026-09-09_stop-summarising-the-DD-LEG-with-PATH-statistics_C.py,compare,<,maxdd,FAIL,920,d_.dU_MaxDD.abs() < BAR_EXACT
2026-09-09_stop-summarising-the-DD-LEG-with-PATH-statistics_C.py,compare,<,maxdd,FAIL,921,d_.dM_MaxDD.abs() < BAR_EXACT
2026-09-09_stop-summarising-the-DD-LEG-with-PATH-statistics_C.py,compare,<,maxdd,FAIL,999,d.flip_MaxDD.nunique() < 2
2026-09-09_stop-summarising-the-DD-LEG-with-PATH-statistics_C.py,compare,==,maxdd,PASS,765,"ms[""flip_MaxDD_o""].astype(bool) == ms[""flip_MaxDD_n""].astype(bool)"
2026-09-09_stop-summarising-the-DD-LEG-with-PATH-statistics_C.py,compare,==,maxdd,PASS,747,ft.metric=='MaxDD'
2026-09-09_three-committed-scripts-fail-their-own-reproduction-gates-today_C.py,compare,>=,maxdd,PASS,445,"a[""MaxDD""] >= base[""MaxDD""]"
2026-09-09_three-committed-scripts-fail-their-own-reproduction-gates-today_C.py,compare,>=,maxdd,PASS,447,"a[""MaxDD""] >= DELTA * spy[""MaxDD""]"
2026-09-09_what-does-SELECTION-become-under-a-DAILY-depth-match_C.py,compare,<=,maxdd,PASS,218,"abs(s[""MaxDD""]) <= 0.60 * abs(spy[""MaxDD""])"
2026-09-09_what-does-SELECTION-become-under-a-DAILY-depth-match_C.py,compare,>=,maxdd,PASS,212,"s[""MaxDD""] >= b[""MaxDD""]"
2026-09-09_what-n-would-make-the-partial-estimable_C.py,compare,<=,maxdd,PASS,321,"abs(row[""MaxDD""]) <= 0.60 * abs(spy_row[""MaxDD""])"
2026-09-09_what-n-would-make-the-partial-estimable_C.py,compare,>=,maxdd,PASS,316,"row[""MaxDD""] >= v2_row[""MaxDD""]"
2026-09-09_which-published-residualisations-are-IN-SAMPLE-fits_C.py,compare,>=,maxdd,PASS,804,"r.MaxDD >= mv2[""MaxDD""]"
2026-09-09_which-published-residualisations-are-IN-SAMPLE-fits_C.py,compare,>=,maxdd,PASS,809,"r.MaxDD >= 0.60 * ms[""MaxDD""]"
2026-09-09_which-published-residualisations-are-IN-SAMPLE-fits_cloud.py,compare,>=,maxdd,PASS,269,"m[""MaxDD""] >= mb[""MaxDD""]"
2026-09-09_which-published-residualisations-are-IN-SAMPLE-fits_cloud.py,compare,>=,maxdd,PASS,272,"m[""MaxDD""] >= 0.6 * ms[""MaxDD""]"
2026-09-09_why-do-capQ-and-advQ-disagree-in-SIGN_B.py,compare,>=,maxdd,PASS,131,"metrics(r)[""MaxDD""] >= metrics(b)[""MaxDD""]"
2026-09-09_why-do-capQ-and-advQ-disagree-in-SIGN_B.py,compare,>=,maxdd,PASS,138,"m[""MaxDD""] >= 0.60 * ms[""MaxDD""]"
2026-09-09_why-do-capQ-and-advQ-disagree-in-SIGN_cloud.py,compare,>=,maxdd,PASS,167,"m[""MaxDD""] >= 0.60 * ms[""MaxDD""]"
2026-09-09_why-do-capQ-and-advQ-disagree-in-SIGN_cloud.py,compare,>=,maxdd,PASS,159,"metrics(r)[""MaxDD""] >= metrics(b)[""MaxDD""]"
2026-09-09_why-does-the-CORR-ordering-die-at-q-0.75_cloud.py,compare,<=,maxdd,PASS,308,"abs(row[""MaxDD""]) <= 0.60 * abs(spy_row[""MaxDD""])"
2026-09-09_why-does-the-CORR-ordering-die-at-q-0.75_cloud.py,compare,>=,maxdd,PASS,303,"row[""MaxDD""] >= v2_row[""MaxDD""]"
2026-09-09_why-does-the-MA-SLICE-flip-from-better-to-worse-at-the-panel-boundary_C.py,compare,<=,maxdd,PASS,206,"abs(s[""MaxDD""]) <= 0.60 * abs(spy[""MaxDD""])"
2026-09-09_why-does-the-MA-SLICE-flip-from-better-to-worse-at-the-panel-boundary_C.py,compare,>=,maxdd,PASS,200,"s[""MaxDD""] >= b[""MaxDD""]"
2026-09-09_why-is-evol-the-one-characteristic-that-never-reverses_C.py,compare,==,maxdd,PASS,381,"ev.outcome == ""MaxDD"""
2026-09-09_why-is-evol-the-one-characteristic-that-never-reverses_C.py,compare,==,maxdd,PASS,636,"f_.outcome == ""MaxDD"""
2026-09-09_why-is-evol-the-one-characteristic-that-never-reverses_C.py,compare,==,maxdd,PASS,600,"WF.outcome == ""MaxDD"""
2026-09-09_why-is-evol-the-one-characteristic-that-never-reverses_C.py,compare,>=,maxdd,PASS,227,"m[""MaxDD""] >= mb[""MaxDD""]"
2026-09-09_why-is-evol-the-one-characteristic-that-never-reverses_C.py,compare,>=,maxdd,PASS,230,"m[""MaxDD""] >= 0.60 * ms[""MaxDD""]"
2026-09-10_census-the-record-s-ABSOLUTE-thresholds-for-the-firing-RATE-artefact_B.py,compare,>=,maxdd,PASS,472,"s[""MaxDD""] >= v2[""MaxDD""]"
2026-09-10_census-the-record-s-ABSOLUTE-thresholds-for-the-firing-RATE-artefact_B.py,compare,>=,maxdd,PASS,474,"s[""MaxDD""] >= 0.60 * spy[""MaxDD""]"
2026-09-10_census-the-record-s-ABSOLUTE-thresholds-for-the-firing-RATE-artefact_cloud.py,compare,>=,maxdd,PASS,175,"m[""MaxDD""] >= b[""MaxDD""]"
2026-09-10_census-the-record-s-ABSOLUTE-thresholds-for-the-firing-RATE-artefact_cloud.py,compare,>=,maxdd,PASS,177,"m[""MaxDD""] >= 0.60 * s[""MaxDD""]"
2026-09-10_does-a-ROLLING-breadth-quantile-fire-at-its-own-nominal-rate_cloud.py,compare,<=,maxdd,PASS,166,"abs(m[""MaxDD""]) <= 0.60 * abs(s_dd)"
2026-09-10_does-a-ROLLING-breadth-quantile-fire-at-its-own-nominal-rate_cloud.py,compare,<,maxdd,FAIL,412,"abs(m85[""MaxDD""] + 0.179) < 1e-3"
2026-09-10_does-a-ROLLING-breadth-quantile-fire-at-its-own-nominal-rate_cloud.py,compare,>=,maxdd,PASS,173,"metrics(r)[""MaxDD""] >= bdd"
baseline.py,compare,>=,maxdd,PASS,110,"rows[0][""MaxDD""] >= rows[1][""MaxDD""]"
